codigo_estacion,codigo_parada,nombre_parada,linea,direccion_parada,cp_parada,distrito_parada
5270,3868,AV. HISPANIDAD-DIQUE SUR,101,Calle de Ariadna SN,28042,21
6176,5813,AV.ASTURIAS-ROSARIO ROMERO,177,Calle de Rosario Romero 27,28029,6
2856,3221,PEDRO RICO-HOSPITAL LA PAZ,124,Calle de Pedro Rico 4,28029,8
2856,3221,PEDRO RICO-HOSPITAL LA PAZ,135,Calle de Pedro Rico 4,28029,8
2856,3221,PEDRO RICO-HOSPITAL LA PAZ,137,Calle de Pedro Rico 4,28029,8
5199,3670,CTRA.COLMENAR-HOSPITAL RAMON Y CAJAL,175,Calle de San Modesto 50,28034,8
5199,3670,CTRA.COLMENAR-HOSPITAL RAMON Y CAJAL,178,Calle de San Modesto 50,28034,8
2364,4932,HOSPITAL RAMON Y CAJAL-SAN MODESTO,125,Calle de San Modesto 50,28034,8
2364,4932,HOSPITAL RAMON Y CAJAL-SAN MODESTO,165,Calle de San Modesto 50,28034,8
2364,4932,HOSPITAL RAMON Y CAJAL-SAN MODESTO,166,Calle de San Modesto 50,28034,8
2364,4932,HOSPITAL RAMON Y CAJAL-SAN MODESTO,BR1,Calle de San Modesto 50,28034,8
5209,955,CARRETERA DE COLMENA-HOSPITAL RAMON Y CAJAL,175,Calle de Alfredo Marquerie 9,28034,8
5209,955,CARRETERA DE COLMENA-HOSPITAL RAMON Y CAJAL,178,Calle de Alfredo Marquerie 9,28034,8
3557,4284,AVDA.REINA VICTORIA-CUATRO CAMINOS,45,Avda de la Reina Victoria 5,28003,7
3557,4284,AVDA.REINA VICTORIA-CUATRO CAMINOS,127,Avda de la Reina Victoria 5,28003,7
3557,4284,AVDA.REINA VICTORIA-CUATRO CAMINOS,F,Avda de la Reina Victoria 5,28003,7
1431,4494,GTA.CUATRO CAMINOS,149,Calle de Raimundo Fernández Villaverde 1,28020,6
1466,1890,GTA.CUATRO CAMINOS,C1,Calle de Raimundo Fernández Villaverde 4,28003,7
1466,1890,GTA.CUATRO CAMINOS,NC1,Calle de Raimundo Fernández Villaverde 4,28003,7
5251,2481,AV.REINA VICTORIA-CUATRO CAMINOS,127,Avda de la Reina Victoria 6,28003,6
5252,1940,GTA.CUATRO CAMINOS,C2,Calle de Raimundo Fernández Villaverde 3,28020,6
5252,1940,GTA.CUATRO CAMINOS,NC2,Calle de Raimundo Fernández Villaverde 3,28020,6
407,5377,VELAZQUEZ-MARIA DE MOLINA,9,Calle de Velázquez 130,28006,5
407,5377,VELAZQUEZ-MARIA DE MOLINA,19,Calle de Velázquez 130,28006,5
407,5377,VELAZQUEZ-MARIA DE MOLINA,51,Calle de Velázquez 130,28006,5
680,534,LOPEZ DE HOYOS-VELAZQUEZ,16,Calle de López de Hoyos 30,28006,5
580,792,MARIA DE MOLINA-VELAZQUEZ,12,Calle de María de Molina 31,28006,5
580,792,MARIA DE MOLINA-VELAZQUEZ,N4,Calle de María de Molina 31,28006,5
600,793,MARIA DE MOLINA-VELAZQUEZ,12,Calle de María de Molina 42,28006,4
600,793,MARIA DE MOLINA-VELAZQUEZ,N4,Calle de María de Molina 42,28006,4
601,791,MARIA DE MOLINA-PRINCIPE VERGARA,12,Calle de María de Molina 58,28006,4
601,791,MARIA DE MOLINA-PRINCIPE VERGARA,N4,Calle de María de Molina 58,28006,4
804,430,VELAZQUEZ-LOPEZ DE HOYOS,16,Calle de Velázquez 136,28006,5
804,430,VELAZQUEZ-LOPEZ DE HOYOS,19,Calle de Velázquez 136,28006,5
804,430,VELAZQUEZ-LOPEZ DE HOYOS,51,Calle de Velázquez 136,28006,5
804,430,VELAZQUEZ-LOPEZ DE HOYOS,N1,Calle de Velázquez 136,28006,5
451,2006,PEDRO DE VALDIVIA-VELAZQUEZ,9,Calle de Pedro de Valdivia 19,28006,5
599,532,MARIA DE MOLINA-SERRANO,12,Calle de María de Molina 18,28006,4
599,532,MARIA DE MOLINA-SERRANO,16,Calle de María de Molina 18,28006,4
599,532,MARIA DE MOLINA-SERRANO,N1,Calle de María de Molina 18,28006,4
581,533,MARIA DE MOLINA-SERRANO,12,Calle de María de Molina 17,28006,5
845,4676,JOAQUIN COSTA-GTA.LOPEZ HOYOS,C1,Calle de Joaquín Costa 40,28002,5
1285,5642,Pº. VIRGEN DEL PUERTO-MARMOL,36,Paseo de la Virgen del Puerto 15900,28005,2
1285,5642,Pº. VIRGEN DEL PUERTO-MARMOL,50,Paseo de la Virgen del Puerto 15900,28005,2
1289,2318,VIRGEN DEL PUERTO-SEGOVIA,36,Paseo de la Virgen del Puerto 15,28005,2
1289,2318,VIRGEN DEL PUERTO-SEGOVIA,50,Paseo de la Virgen del Puerto 15,28005,2
1289,2318,VIRGEN DEL PUERTO-SEGOVIA,62,Paseo de la Virgen del Puerto 15,28005,2
1307,2322,Pº MELANCOLICOS-RUY GONZALEZ,36,Paseo de los Melancólicos 12,28005,2
1307,2322,Pº MELANCOLICOS-RUY GONZALEZ,50,Paseo de los Melancólicos 12,28005,2
1307,2322,Pº MELANCOLICOS-RUY GONZALEZ,62,Paseo de los Melancólicos 12,28005,2
1313,1384,BRAVO MURILLO-DONOSO CORTES,37,Calle de Bravo Murillo 29,28015,7
1313,1384,BRAVO MURILLO-DONOSO CORTES,149,Calle de Bravo Murillo 29,28015,7
1319,1393,PZA.LAS SALESAS,37,Plaza de Salesas 9,28004,1
1321,280,FCO.DE ROJAS-SAGASTA,37,Calle de Francisco de Rojas 2,28010,7
1321,280,FCO.DE ROJAS-SAGASTA,40,Calle de Francisco de Rojas 2,28010,7
1333,2338,POBLADURA VALLE-ARCOS JALON,38,Calle de Pobladura del Valle 5,28037,20
1333,2338,POBLADURA VALLE-ARCOS JALON,48,Calle de Pobladura del Valle 5,28037,20
1333,2338,POBLADURA VALLE-ARCOS JALON,165,Calle de Pobladura del Valle 5,28037,20
1333,2338,POBLADURA VALLE-ARCOS JALON,167,Calle de Pobladura del Valle 5,28037,20
1333,2338,POBLADURA VALLE-ARCOS JALON,N6,Calle de Pobladura del Valle 5,28037,20
1341,2350,AV.HELLIN-ALBERIQUE,38,Avda de Hellín 34,28037,20
1341,2350,AV.HELLIN-ALBERIQUE,153,Avda de Hellín 34,28037,20
135,1868,STA.ENGRACIA-PZA.CHAMBERI,3,Calle de Santa Engracia 43,28010,7
135,1868,STA.ENGRACIA-PZA.CHAMBERI,N23,Calle de Santa Engracia 43,28010,7
1357,900,Pº EXTREMADURA S/N,39,Paseo de Extremadura SN,28024,10
1357,900,Pº EXTREMADURA S/N,N19,Paseo de Extremadura SN,28024,10
2473,3537,AV.HISPANIDAD-CENTRO DE CARGA AEREA,101,Avda de la Hispanidad 44,28042,21
2473,3537,AV.HISPANIDAD-CENTRO DE CARGA AEREA,114,Avda de la Hispanidad 44,28042,21
2746,4376,CENTRO DE CARGA AEREA-1,114,Avda  Central 1,28042,21
5668,3902,CAÑADA REAL DE MERINAS-TRESPADERNE,112,Calle  2 Sur 1,28042,21
2839,3229,VALENCIA DE DON JUAN-A.MARQUERIE,124,Calle de Valencia de Don Juan 13,28034,8
2839,3229,VALENCIA DE DON JUAN-A.MARQUERIE,133,Calle de Valencia de Don Juan 13,28034,8
2839,3229,VALENCIA DE DON JUAN-A.MARQUERIE,N23,Calle de Valencia de Don Juan 13,28034,8
2287,1378,PATONES-SANGENJO,83,Calle de Patones 4,28034,8
2006,1375,NARCIS MONTURIOL-SANGENJO,83,Calle de Narcís Monturiol 3,28034,8
2966,3288,ARZOBISPO MORCILLO-PARQUE NORTE,132,Calle del Arzobispo Morcillo 11,28029,8
2967,3290,ARZOBISPO MORCILLO-JULIO PALACIOS,132,Calle del Arzobispo Morcillo 8,28029,8
2009,1607,JULIO PALACIOS Nº 27,67,Calle de Julio Palacios 23,28029,8
2009,1607,JULIO PALACIOS Nº 27,N24,Calle de Julio Palacios 23,28029,8
1972,1606,JULIO PALACIOS Nº 10,67,Calle de Julio Palacios 10,28029,8
1972,1606,JULIO PALACIOS Nº 10,N24,Calle de Julio Palacios 10,28029,8
1971,1604,ARZOBISPO MORCILLO-FAC.MEDICINA,67,Calle del Arzobispo Morcillo 3,28029,8
1971,1604,ARZOBISPO MORCILLO-FAC.MEDICINA,132,Calle del Arzobispo Morcillo 3,28029,8
2008,1609,PEDRO RICO-JULIO PALACIOS,67,Calle de Pedro Rico 9,28029,8
1976,1376,SANGENJO-FERMIN CABALLERO,67,Calle de Sangenjo 35,28034,8
1976,1376,SANGENJO-FERMIN CABALLERO,83,Calle de Sangenjo 35,28034,8
2005,1638,ALFREDO MARQUERIE-F.CABALLERO,67,Calle de Alfredo Marquerie 9,28034,8
2868,3567,MORALZARZAL-ALFREDO MARQUERIE,124,Calle de Alfredo Marquerie 8,28034,8
2838,3228,MORALZARZAL-ALFREDO MARQUERIE,124,Calle de Alfredo Marquerie 41,28034,8
2838,3228,MORALZARZAL-ALFREDO MARQUERIE,133,Calle de Alfredo Marquerie 41,28034,8
2838,3228,MORALZARZAL-ALFREDO MARQUERIE,N23,Calle de Alfredo Marquerie 41,28034,8
2986,3572,NURIA-LA MASO,133,Calle de Nuria 69,28034,8
2986,3572,NURIA-LA MASO,N23,Calle de Nuria 69,28034,8
2997,1749,MORALZARZAL-LA MASO,133,Calle de Moralzarzal 55,28034,8
2997,1749,MORALZARZAL-LA MASO,134,Calle de Moralzarzal 55,28034,8
3483,4968,MORALZARZAL-CERRO DEL CASTAÑAR,133,Calle de Moralzarzal 90,28034,8
3483,4968,MORALZARZAL-CERRO DEL CASTAÑAR,134,Calle de Moralzarzal 90,28034,8
2987,3295,NURIA-PEÑA SIRIO,133,Calle de Nuria 47,28034,8
2987,3295,NURIA-PEÑA SIRIO,N23,Calle de Nuria 47,28034,8
3001,1763,COSTA BRAVA-CABEZUELAS,178,Calle de la Costa Brava 15,28034,8
5379,3621,COSTA BRAVA-CABEZUELAS,178,Calle de la Costa Brava 2,28034,8
5847,4123,"COBOS DE SEGOVIA, 7",62,Calle de Cobos de Segovia 7,28005,2
5715,4005,SOR ANGELA DE LA CRUZ-ORENSE,11,Calle de Sor Ángela de la Cruz 11,28020,6
5716,4006,SOR ANGELA DE LA CRUZ-ORENSE,11,Calle de Sor Ángela de la Cruz 20,28020,6
5717,4004,SOR ANGELA DE LA CRUZ-BRAVO MURILLO,11,Calle de Sor Ángela de la Cruz 36,28020,6
5718,4003,SOR ANGELA DE LA CRUZ-BRAVO MURILLO,11,Calle de Sor Ángela de la Cruz 37,28020,6
706,542,FERNANDO EL CATOLICO-G.EL BUENO,16,Calle de Fernando el Católico 52,28015,7
706,542,FERNANDO EL CATOLICO-G.EL BUENO,61,Calle de Fernando el Católico 52,28015,7
701,528,GRAL.MTNEZ.CAMPOS-FDEZ.DE LA HOZ,5,Paseo del General Martínez Campos 23,28010,7
701,528,GRAL.MTNEZ.CAMPOS-FDEZ.DE LA HOZ,16,Paseo del General Martínez Campos 23,28010,7
701,528,GRAL.MTNEZ.CAMPOS-FDEZ.DE LA HOZ,61,Paseo del General Martínez Campos 23,28010,7
987,606,VIRGEN DEL PUERTO-CAMPO DEL MORO,25,Paseo de la Virgen del Puerto SN,28005,1
987,606,VIRGEN DEL PUERTO-CAMPO DEL MORO,33,Paseo de la Virgen del Puerto SN,28005,1
987,606,VIRGEN DEL PUERTO-CAMPO DEL MORO,39,Paseo de la Virgen del Puerto SN,28005,1
987,606,VIRGEN DEL PUERTO-CAMPO DEL MORO,41,Paseo de la Virgen del Puerto SN,28005,1
987,606,VIRGEN DEL PUERTO-CAMPO DEL MORO,62,Paseo de la Virgen del Puerto SN,28005,1
987,606,VIRGEN DEL PUERTO-CAMPO DEL MORO,138,Paseo de la Virgen del Puerto SN,28005,1
987,606,VIRGEN DEL PUERTO-CAMPO DEL MORO,C2,Paseo de la Virgen del Puerto SN,28005,1
1323,1387,GRAL.ALVAREZ CASTRO-ELOY GONZALO,149,Calle del General Álvarez de Castro 4,28010,7
1334,2340,POBLADURA VALLE-SAN ROMAN VALLE,38,Calle de Pobladura del Valle 24,28037,20
1334,2340,POBLADURA VALLE-SAN ROMAN VALLE,48,Calle de Pobladura del Valle 24,28037,20
1334,2340,POBLADURA VALLE-SAN ROMAN VALLE,167,Calle de Pobladura del Valle 24,28037,20
1334,2340,POBLADURA VALLE-SAN ROMAN VALLE,N6,Calle de Pobladura del Valle 24,28037,20
1340,2348,AV.HELLIN-ALCONERA,38,Avda de Hellín 4,28037,20
1340,2348,AV.HELLIN-ALCONERA,153,Avda de Hellín 4,28037,20
1340,2348,AV.HELLIN-ALCONERA,165,Avda de Hellín 4,28037,20
847,2476,BRESCIA,48,Calle de Brescia 7,28028,4
3556,3421,SANTIAGO COMPOSTELA-PINTOR F.LLORENS,127,Calle de Santiago de Compostela 60,28034,8
3562,3556,INDALECIO PRIETO-PZA.DAVILAS,71,Bulev de Indalecio Prieto 9,28032,19
3562,3556,INDALECIO PRIETO-PZA.DAVILAS,130,Bulev de Indalecio Prieto 9,28032,19
3574,536,AV.DOCTOR ARCE-VELAZQUEZ,16,Avda del Doctor Arce 11,28002,5
3574,536,AV.DOCTOR ARCE-VELAZQUEZ,19,Avda del Doctor Arce 11,28002,5
2915,3261,AVDA.BURGOS-FCO.PI Y MARGALL,173,Avda de Burgos 93,28050,16
2915,3261,AVDA.BURGOS-FCO.PI Y MARGALL,174,Avda de Burgos 93,28050,16
2915,3261,AVDA.BURGOS-FCO.PI Y MARGALL,176,Avda de Burgos 93,28050,16
5283,2965,AV.DE LA PESETA-CORONA,35,Calle de la Corona 24,28054,11
5283,2965,AV.DE LA PESETA-CORONA,118,Calle de la Corona 24,28054,11
5283,2965,AV.DE LA PESETA-CORONA,155,Calle de la Corona 24,28054,11
5283,2965,AV.DE LA PESETA-CORONA,N16,Calle de la Corona 24,28054,11
1585,2451,BELZUNEGUI-REAL MADRID,47,Calle de Belzunegui 18,28025,11
1585,2451,BELZUNEGUI-REAL MADRID,118,Calle de Belzunegui 18,28025,11
1585,2451,BELZUNEGUI-REAL MADRID,N16,Calle de Belzunegui 18,28025,11
1487,2453,AV.POBLADOS-ALISEDA,47,Avda de los Poblados 83,28025,11
1487,2453,AV.POBLADOS-ALISEDA,118,Avda de los Poblados 83,28025,11
1487,2453,AV.POBLADOS-ALISEDA,121,Avda de los Poblados 83,28025,11
1487,2453,AV.POBLADOS-ALISEDA,131,Avda de los Poblados 83,28025,11
1487,2453,AV.POBLADOS-ALISEDA,155,Avda de los Poblados 83,28025,11
1487,2453,AV.POBLADOS-ALISEDA,N16,Avda de los Poblados 83,28025,11
5197,649,AV.DE LA PESETA-AV.CARABANCHEL ALTO,35,Avda de la Peseta 71,28054,11
5197,649,AV.DE LA PESETA-AV.CARABANCHEL ALTO,118,Avda de la Peseta 71,28054,11
5197,649,AV.DE LA PESETA-AV.CARABANCHEL ALTO,155,Avda de la Peseta 71,28054,11
5197,649,AV.DE LA PESETA-AV.CARABANCHEL ALTO,E1,Avda de la Peseta 71,28054,11
1581,5059,ANTONIA RODRIGUEZ SACRISTAN-GUAYABA,108,Calle de Antonia Rodríguez Sacristán 27,28044,11
1581,5059,ANTONIA RODRIGUEZ SACRISTAN-GUAYABA,118,Calle de Antonia Rodríguez Sacristán 27,28044,11
1581,5059,ANTONIA RODRIGUEZ SACRISTAN-GUAYABA,N16,Calle de Antonia Rodríguez Sacristán 27,28044,11
5968,4219,AVDA.DE LA PESETA-AVDA.DE CARABANCHEL ALTO,N16,Avda de la Peseta 73,28054,11
5284,2964,AV.DE LA PESETA-MARAVEDI,35,Calle del Ducado 1,28054,11
5284,2964,AV.DE LA PESETA-MARAVEDI,118,Calle del Ducado 1,28054,11
5284,2964,AV.DE LA PESETA-MARAVEDI,155,Calle del Ducado 1,28054,11
5284,2964,AV.DE LA PESETA-MARAVEDI,E1,Calle del Ducado 1,28054,11
5284,2964,AV.DE LA PESETA-MARAVEDI,N16,Calle del Ducado 1,28054,11
5909,4180,AVENIDA DE LA PESETA-LOS MORALES,118,Avda de la Peseta 47,28054,11
1438,1533,BRAVO MURILLO-ANIBAL,49,Calle de Bravo Murillo 360,28020,6
1438,1533,BRAVO MURILLO-ANIBAL,66,Calle de Bravo Murillo 360,28020,6
1438,1533,BRAVO MURILLO-ANIBAL,124,Calle de Bravo Murillo 360,28020,6
1438,1533,BRAVO MURILLO-ANIBAL,N22,Calle de Bravo Murillo 360,28020,6
1438,1533,BRAVO MURILLO-ANIBAL,N23,Calle de Bravo Murillo 360,28020,6
1364,907,SOLEDAD CAZORLA-ALDEANUEVA DE LA VERA,39,Calle del General Saliquet 4,28044,10
1386,313,CORAZON DE MARIA-SAN NAZARIO,40,Calle de Corazón de María 80,28002,5
1386,313,CORAZON DE MARIA-SAN NAZARIO,43,Calle de Corazón de María 80,28002,5
1386,313,CORAZON DE MARIA-SAN NAZARIO,72,Calle de Corazón de María 80,28002,5
1409,860,GTA.SAN ANTONIO DE LA FLORIDA,41,Paseo de la Florida 32,28008,9
1409,860,GTA.SAN ANTONIO DE LA FLORIDA,46,Paseo de la Florida 32,28008,9
1409,860,GTA.SAN ANTONIO DE LA FLORIDA,75,Paseo de la Florida 32,28008,9
1409,860,GTA.SAN ANTONIO DE LA FLORIDA,N20,Paseo de la Florida 32,28008,9
1413,865,RIBERA MANZANARES Nº 131,41,Calle de la Ribera del Manzanares SN,28008,9
1413,865,RIBERA MANZANARES Nº 131,75,Calle de la Ribera del Manzanares SN,28008,9
142,1495,SINESIO DELGADO-AV.ASTURIAS,42,Calle de Sinesio Delgado SN,28029,6
1420,859,Pº FLORIDA Nº 35,41,Paseo de la Florida 41,28008,9
1420,859,Pº FLORIDA Nº 35,46,Paseo de la Florida 41,28008,9
1420,859,Pº FLORIDA Nº 35,75,Paseo de la Florida 41,28008,9
1423,2366,RONDA DE SEGOVIA-SEGOVIA,41,Ronda de Segovia 2,28005,2
1423,2366,RONDA DE SEGOVIA-SEGOVIA,62,Ronda de Segovia 2,28005,2
1423,2366,RONDA DE SEGOVIA-SEGOVIA,C2,Ronda de Segovia 2,28005,2
1447,1505,AV.BETANZOS-LA BAÑEZA,42,Avda de Betanzos 44,28029,8
1447,1505,AV.BETANZOS-LA BAÑEZA,49,Avda de Betanzos 44,28029,8
1447,1505,AV.BETANZOS-LA BAÑEZA,126,Avda de Betanzos 44,28029,8
1447,1505,AV.BETANZOS-LA BAÑEZA,128,Avda de Betanzos 44,28029,8
1447,1505,AV.BETANZOS-LA BAÑEZA,147,Avda de Betanzos 44,28029,8
3365,1468,SEPULVEDA-HIGUERAS,138,Calle de Sepúlveda 99,28011,10
3365,1468,SEPULVEDA-HIGUERAS,N18,Calle de Sepúlveda 99,28011,10
3371,1455,CARAMUEL-ANTILLON,138,Calle de Caramuel 31,28011,10
3371,1455,CARAMUEL-ANTILLON,N18,Calle de Caramuel 31,28011,10
3375,3150,MIRABEL-PZA.CUACOS DE YUSTE,138,Calle de Mirabel 34,28044,10
3375,3150,MIRABEL-PZA.CUACOS DE YUSTE,N19,Calle de Mirabel 34,28044,10
338,441,SERRANO-SEGRE,7,Calle de Serrano 183,28002,5
338,441,SERRANO-SEGRE,51,Calle de Serrano 183,28002,5
338,441,SERRANO-SEGRE,N1,Calle de Serrano 183,28002,5
3389,2269,ILLESCAS-CAMARENA,31,Calle de Illescas 183,28047,10
3399,3195,AV.OROVILLA-GENEROSIDAD,123,Avda  Orovilla 48,28041,17
3399,3195,AV.OROVILLA-GENEROSIDAD,N13,Avda  Orovilla 48,28041,17
3416,1731,ALEJANDRO CASONA-DR.REINOSA,82,Calle de Alejandro Casona 1,28035,8
3428,1520,DR.RAMON CASTROVIEJO-J.LORENZO,42,Calle del Doctor Ramón Castroviejo 65,28035,8
3428,1520,DR.RAMON CASTROVIEJO-J.LORENZO,137,Calle del Doctor Ramón Castroviejo 65,28035,8
3441,3240,SAN GERMAN-INFANTA MERCEDES,126,Calle del General Yagüe 31,28020,6
3447,2682,PZA.DE LOS TRES OLIVOS,66,Avda del Campo de Calatrava 21,28034,8
3447,2682,PZA.DE LOS TRES OLIVOS,137,Avda del Campo de Calatrava 21,28034,8
3459,2677,GTA.FUENTE DE LA CARRA,66,Calle de Simón Viñals 2,28034,8
3459,2677,GTA.FUENTE DE LA CARRA,137,Calle de Simón Viñals 2,28034,8
3459,2677,GTA.FUENTE DE LA CARRA,N24,Calle de Simón Viñals 2,28034,8
3459,2677,GTA.FUENTE DE LA CARRA,SE704,Calle de Simón Viñals 2,28034,8
3469,3233,MARCOS ORUETA Nº 5,124,Calle de Marcos de Orueta 5,28034,8
3469,3233,MARCOS ORUETA Nº 5,137,Calle de Marcos de Orueta 5,28034,8
3471,3277,JUAN XXIII-AV.MONCLOA,132,Paseo de Juan XXIII 18,28040,9
3476,1760,COSTA BRAVA-VALLE FUENFRIA,134,Calle de la Costa Brava 12,28034,8
3476,1760,COSTA BRAVA-VALLE FUENFRIA,178,Calle de la Costa Brava 12,28034,8
5783,4040,PRINCIPE-PZA.CANALEJAS,2,Calle del Príncipe 4,28012,1
5783,4040,PRINCIPE-PZA.CANALEJAS,M1,Calle del Príncipe 4,28012,1
5783,4040,PRINCIPE-PZA.CANALEJAS,M3,Calle del Príncipe 4,28012,1
5784,4039,CRUZ-PZA.CANALEJAS,2,Calle de la Cruz 3,28012,1
5784,4039,CRUZ-PZA.CANALEJAS,M1,Calle de la Cruz 3,28012,1
5784,4039,CRUZ-PZA.CANALEJAS,M3,Calle de la Cruz 3,28012,1
5785,4041,PRINCIPE-PZA.STA.ANA,2,Calle del Príncipe 24,28012,1
5785,4041,PRINCIPE-PZA.STA.ANA,M1,Calle del Príncipe 24,28012,1
5785,4041,PRINCIPE-PZA.STA.ANA,M3,Calle del Príncipe 24,28012,1
5788,4042,ATOCHA-PZA.BENAVENTE,2,Calle de Atocha 21,28012,1
5788,4042,ATOCHA-PZA.BENAVENTE,M1,Calle de Atocha 21,28012,1
5788,4042,ATOCHA-PZA.BENAVENTE,M3,Calle de Atocha 21,28012,1
5790,4038,PZA.TIRSO DE MOLINA,2,Plaza de Tirso de Molina 15,28012,1
5790,4038,PZA.TIRSO DE MOLINA,50,Plaza de Tirso de Molina 15,28012,1
5790,4038,PZA.TIRSO DE MOLINA,65,Plaza de Tirso de Molina 15,28012,1
5790,4038,PZA.TIRSO DE MOLINA,M1,Plaza de Tirso de Molina 15,28012,1
5790,4038,PZA.TIRSO DE MOLINA,M3,Plaza de Tirso de Molina 15,28012,1
5791,4043,OLIVAR-CABEZA,M1,Calle del Olivar 4,28012,1
5792,4044,OLIVAR-SAN CARLOS,M1,Calle del Olivar 32,28012,1
5960,4235,LISBOA-FERRAZ,74,Calle de Lisboa 4,28008,9
2536,2460,AV.POBLADOS-AV.CARABANCHEL BAJO,47,Avda de los Poblados SN,28044,11
2536,2460,AV.POBLADOS-AV.CARABANCHEL BAJO,121,Avda de los Poblados SN,28044,11
2536,2460,AV.POBLADOS-AV.CARABANCHEL BAJO,131,Avda de los Poblados SN,28044,11
2819,2458,ANTONIA RGUEZ.SACRISTAN-CENTRO DE SALUD,47,Calle de Antonia Rodríguez Sacristán 11,28044,11
2819,2458,ANTONIA RGUEZ.SACRISTAN-CENTRO DE SALUD,121,Calle de Antonia Rodríguez Sacristán 11,28044,11
2819,2458,ANTONIA RGUEZ.SACRISTAN-CENTRO DE SALUD,131,Calle de Antonia Rodríguez Sacristán 11,28044,11
2826,2272,CAMARENA Nº 125,31,Calle de Camarena 125,28047,10
2826,2272,CAMARENA Nº 125,121,Calle de Camarena 125,28047,10
2826,2272,CAMARENA Nº 125,N18,Calle de Camarena 125,28047,10
1006,636,ILLESCAS-ESCALONA,25,Calle de Illescas 18,28024,10
1006,636,ILLESCAS-ESCALONA,121,Calle de Illescas 18,28024,10
1500,2392,SAN FCO.DE SALES-GUZMAN EL BUENO,44,Paseo de San Francisco de Sales 42,28003,7
1500,2392,SAN FCO.DE SALES-GUZMAN EL BUENO,N21,Paseo de San Francisco de Sales 42,28003,7
1505,2396,DR.FEDERICO RUBIO Y GALI-AV.PABLO IGLESIAS,44,Avda del Doctor Federico Rubio y Galí 80,28040,6
1511,3895,MARQUES DE VIANA-Pº DE LA DIRECCION,44,Calle del Marqués de Viana 103,28039,6
1520,1667,DR.FEDERICO RUBIO-ALMANSA,44,Avda del Doctor Federico Rubio y Galí 13,28039,6
1520,1667,DR.FEDERICO RUBIO-ALMANSA,127,Avda del Doctor Federico Rubio y Galí 13,28039,6
1520,1667,DR.FEDERICO RUBIO-ALMANSA,N21,Avda del Doctor Federico Rubio y Galí 13,28039,6
1542,2407,AV.VALLADOLID-BRIGADA TRAFICO,46,Avda de Valladolid 6,28008,9
1542,2407,AV.VALLADOLID-BRIGADA TRAFICO,N20,Avda de Valladolid 6,28008,9
1544,2411,AV.VALLADOLID-PTE.FRANCESES,46,Avda de Valladolid 18,28008,9
1544,2411,AV.VALLADOLID-PTE.FRANCESES,N20,Avda de Valladolid 18,28008,9
155,1206,ARCOS DE JALON-ALBERICIA,4,Calle de Arcos de Jalón 114,28037,20
5778,3984,CTRA.FUENCARRAL ALCOBEND-ISABEL COLBRAND,T61,Calle de Isabel Colbrand 1,28050,8
5779,3985,CTRA.FUENCARRAL A ALCOBENDAS-M40,T61,Ctra de Fuencarral a Alcobendas SN,28049,8
5804,3932,Pº CASTELLANA-ARZOBISPO MORCILLO,67,Paseo de la Castellana 259,28046,8
5804,3932,Pº CASTELLANA-ARZOBISPO MORCILLO,124,Paseo de la Castellana 259,28046,8
5804,3932,Pº CASTELLANA-ARZOBISPO MORCILLO,134,Paseo de la Castellana 259,28046,8
5804,3932,Pº CASTELLANA-ARZOBISPO MORCILLO,135,Paseo de la Castellana 259,28046,8
3493,3459,DARIO APARICIO-VIÑAS DE EL PARDO,161,Calle de Darío Aparicio 43,28023,9
3495,1060,CºVIEJO DE VICALVARO-PZA.ALONSO,100,Cmno  Viejo de Vicálvaro 16,28032,19
3504,487,VALDETORRES DE JARAMA-PZA.SANTOS HUMOSA,120,Calle de Valdetorres de Jarama 1,28033,16
3504,487,VALDETORRES DE JARAMA-PZA.SANTOS HUMOSA,125,Calle de Valdetorres de Jarama 1,28033,16
3504,487,VALDETORRES DE JARAMA-PZA.SANTOS HUMOSA,172,Calle de Valdetorres de Jarama 1,28033,16
3504,487,VALDETORRES DE JARAMA-PZA.SANTOS HUMOSA,172SF,Calle de Valdetorres de Jarama 1,28033,16
3519,3204,PTO.SERRANO-PTO.MIRAVETE,62,Calle de Puerto Serrano 10,28045,2
3526,5268,CAPITAN BLANCO ARGIBAY-MUNDILLO,49,Calle del Capitán Blanco Argibay 21,28029,6
3526,5268,CAPITAN BLANCO ARGIBAY-MUNDILLO,N22,Calle del Capitán Blanco Argibay 21,28029,6
3542,3408,POBLADURA VALLE-ALCONERA,48,Calle de Pobladura del Valle SN,28037,20
3542,3408,POBLADURA VALLE-ALCONERA,167,Calle de Pobladura del Valle SN,28037,20
3542,3408,POBLADURA VALLE-ALCONERA,N6,Calle de Pobladura del Valle SN,28037,20
3643,3942,LUCANO-CANAL DEL BOSFORO,28,Calle de Lucano 5,28022,20
3643,3942,LUCANO-CANAL DEL BOSFORO,48,Calle de Lucano 5,28022,20
3643,3942,LUCANO-CANAL DEL BOSFORO,140,Calle de Lucano 5,28022,20
3643,3942,LUCANO-CANAL DEL BOSFORO,N5,Calle de Lucano 5,28022,20
3509,3323,RAMON PEREZ DE AYALA Nº 60,141,Calle de Ramón Pérez de Ayala 70,28038,13
3515,2575,SANTOS INOCENTES-MOGAMBO,57,Avda del Parque de Palomeras Bajas 18,28018,13
3515,2575,SANTOS INOCENTES-MOGAMBO,144,Avda del Parque de Palomeras Bajas 18,28018,13
