,codigo_estacion,codigo_parada,nombre_parada,linea,direccion_parada,cp_parada,distrito_parada,longitud,latitud
9823,1439,1531,BRAVO MURILLO-PZA.CASTILLA,49,Calle de Bravo Murillo 379,28020,6,-3.69043349508911,40.4655382235246
9824,1439,1531,BRAVO MURILLO-PZA.CASTILLA,66,Calle de Bravo Murillo 379,28020,6,-3.69043349508911,40.4655382235246
9825,1439,1531,BRAVO MURILLO-PZA.CASTILLA,124,Calle de Bravo Murillo 379,28020,6,-3.69043349508911,40.4655382235246
9826,1439,1531,BRAVO MURILLO-PZA.CASTILLA,149,Calle de Bravo Murillo 379,28020,6,-3.69043349508911,40.4655382235246
9827,2800,658,AV.POBLADOS-INTERCAMBIADOR ALUCHE,121,Avda de los Poblados 62,28044,10,-3.76087129627859,40.3848219100316
9828,2800,658,AV.POBLADOS-INTERCAMBIADOR ALUCHE,131,Avda de los Poblados 62,28044,10,-3.76087129627859,40.3848219100316
9829,2800,658,AV.POBLADOS-INTERCAMBIADOR ALUCHE,139,Avda de los Poblados 62,28044,10,-3.76087129627859,40.3848219100316
9830,1460,1530,BRAVO MURILLO-PLAZA CASTILLA,49,Calle de Bravo Murillo 379,28020,6,-3.69064281030003,40.4658567934625
9831,1460,1530,BRAVO MURILLO-PLAZA CASTILLA,66,Calle de Bravo Murillo 379,28020,6,-3.69064281030003,40.4658567934625
9832,1460,1530,BRAVO MURILLO-PLAZA CASTILLA,124,Calle de Bravo Murillo 379,28020,6,-3.69064281030003,40.4658567934625
9833,5050,147,PLAZA MANUEL BECERRA-FCO.SILVELA,143,Calle de Francisco Silvela 1,28028,4,-3.66913942811195,40.4286407481828
9834,5050,147,PLAZA MANUEL BECERRA-FCO.SILVELA,156,Calle de Francisco Silvela 1,28028,4,-3.66913942811195,40.4286407481828
9835,3354,3210,AV.POBLADOS-INTERCAMBIADOR ALUCHE,131,Avda de los Poblados 58,28024,10,-3.76225618601559,40.386276776015
9836,1255,334,GRAL.RICARDOS-CNO.VIEJO DE LEGANES,34,Calle del General Ricardos 85,28019,11,-3.72308301558623,40.3937532733512
9837,1255,334,GRAL.RICARDOS-CNO.VIEJO DE LEGANES,35,Calle del General Ricardos 85,28019,11,-3.72308301558623,40.3937532733512
9838,1255,334,GRAL.RICARDOS-CNO.VIEJO DE LEGANES,118,Calle del General Ricardos 85,28019,11,-3.72308301558623,40.3937532733512
9839,1255,334,GRAL.RICARDOS-CNO.VIEJO DE LEGANES,119,Calle del General Ricardos 85,28019,11,-3.72308301558623,40.3937532733512
9840,1255,334,GRAL.RICARDOS-CNO.VIEJO DE LEGANES,N26,Calle del General Ricardos 85,28019,11,-3.72308301558623,40.3937532733512
9841,945,919,ANTONIO LOPEZ-GTA.MARQUES DE VADILLO,23,Calle de Antonio López 5,28019,11,-3.71453699483631,40.3973964308901
9842,945,919,ANTONIO LOPEZ-GTA.MARQUES DE VADILLO,N15,Calle de Antonio López 5,28019,11,-3.71453699483631,40.3973964308901
9843,1597,2427,MARCELO USERA-GABRIEL USERA,47,Calle de Marcelo Usera 109,28026,12,-3.70850950828334,40.3855685077745
9844,1597,2427,MARCELO USERA-GABRIEL USERA,247,Calle de Marcelo Usera 109,28026,12,-3.70850950828334,40.3855685077745
9845,1597,2427,MARCELO USERA-GABRIEL USERA,N15,Calle de Marcelo Usera 109,28026,12,-3.70850950828334,40.3855685077745
9846,269,1948,AV.RAFAELA YBARRA-DOLORES BARRANCO,6,Avda de Rafaela Ybarra 18,28026,12,-3.71105211455832,40.3819853266376
9847,269,1948,AV.RAFAELA YBARRA-DOLORES BARRANCO,60,Avda de Rafaela Ybarra 18,28026,12,-3.71105211455832,40.3819853266376
9848,269,1948,AV.RAFAELA YBARRA-DOLORES BARRANCO,81,Avda de Rafaela Ybarra 18,28026,12,-3.71105211455832,40.3819853266376
9849,269,1948,AV.RAFAELA YBARRA-DOLORES BARRANCO,N15,Avda de Rafaela Ybarra 18,28026,12,-3.71105211455832,40.3819853266376
9850,5459,3736,AV.RAFAELA YBARRA-SIMCA,60,Avda de Rafaela Ybarra 119,28041,12,-3.71222018366012,40.3669149300946
9851,5459,3736,AV.RAFAELA YBARRA-SIMCA,131,Avda de Rafaela Ybarra 119,28041,12,-3.71222018366012,40.3669149300946
9852,5410,3189,ORDICIA-AVDA.RAFAELA YBARRA,60,Calle de Ordicia 10,28041,12,-3.71283541422744,40.366685917645
9853,3858,5008,SIMCA-TALBOT,60,Calle  Simca 4,28041,12,-3.71044141876208,40.366439361538
9854,3862,5009,SIMCA-DODGE,60,Calle  Simca 4,28041,12,-3.71124410091167,40.3666056087379
9855,3861,5011,SIMCA-HORIZON,60,Calle  Simca 6,28041,12,-3.70892388046226,40.3666198324997
9856,5409,3171,ORDICIA-GUETARIA,60,Calle de Ordicia 30,28041,12,-3.71494069073462,40.3666729422582
9857,5177,332,GUETARIA-ORDICIA,6,Calle de Guetaria 73,28041,12,-3.71542501446957,40.3665618424502
9858,5175,292,AV.RAFAELA YBARRA-BEASAIN,6,Avda de Rafaela Ybarra 121,28041,12,-3.71242941856285,40.3668956251239
9859,5175,292,AV.RAFAELA YBARRA-BEASAIN,131,Avda de Rafaela Ybarra 121,28041,12,-3.71242941856285,40.3668956251239
9860,2957,3214,RAFAELA YBARRA-ALZOLA,131,Avda de Rafaela Ybarra 90,28041,12,-3.71226343542383,40.3686489183627
9861,261,1959,AV.RAFAELA YBARRA-VILLABONA,6,Avda de Rafaela Ybarra 90,28041,12,-3.71245728570864,40.3687062853849
9862,261,1959,AV.RAFAELA YBARRA-VILLABONA,131,Avda de Rafaela Ybarra 90,28041,12,-3.71245728570864,40.3687062853849
9863,876,5627,GENOVA-PZA.COLON,21,Calle de Génova 30,28046,1,-3.69125001230589,40.4252541128052
9864,876,5627,GENOVA-PZA.COLON,37,Calle de Génova 30,28046,1,-3.69125001230589,40.4252541128052
9865,876,5627,GENOVA-PZA.COLON,C03,Calle de Génova 30,28046,1,-3.69125001230589,40.4252541128052
9866,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,5,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9867,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,14,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9868,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,27,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9869,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,45,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9870,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,53,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9871,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,150,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9872,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,N1,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9873,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,N22,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9874,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,N23,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9875,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,N24,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9876,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,N25,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9877,232,5626,Pº RECOLETOS-BIBLIOTECA NACIONAL,N26,Paseo de Recoletos 37,28004,1,-3.69097373911033,40.42413864168609
9878,5015,1289,GTA.DE LA MEDUSA,105,Calle de Luis de la Mata 11,28042,16,-3.61291690142154,40.4516772036724
9879,5015,1289,GTA.DE LA MEDUSA,114,Calle de Luis de la Mata 11,28042,16,-3.61291690142154,40.4516772036724
9880,5015,1289,GTA.DE LA MEDUSA,115,Calle de Luis de la Mata 11,28042,16,-3.61291690142154,40.4516772036724
9881,5282,3047,ARCIPRESTE DE HITA-FERNANDO EL CATOLICO,82,Calle del Arcipreste de Hita 3,28015,9,-3.71793700099267,40.4339836262997
9882,5282,3047,ARCIPRESTE DE HITA-FERNANDO EL CATOLICO,132,Calle del Arcipreste de Hita 3,28015,9,-3.71793700099267,40.4339836262997
9883,1867,1688,AV.COMPLUTENSE-MEDICINA,82,Avda a Complutense 1,28040,9,-3.72732181851049,40.4433799978985
9884,1867,1688,AV.COMPLUTENSE-MEDICINA,132,Avda a Complutense 1,28040,9,-3.72732181851049,40.4433799978985
9885,1867,1688,AV.COMPLUTENSE-MEDICINA,G,Avda a Complutense 1,28040,9,-3.72732181851049,40.4433799978985
9886,1867,1688,AV.COMPLUTENSE-MEDICINA,N20,Avda a Complutense 1,28040,9,-3.72732181851049,40.4433799978985
9887,1867,1688,AV.COMPLUTENSE-MEDICINA,U,Avda a Complutense 1,28040,9,-3.72732181851049,40.4433799978985
9888,1866,1690,AV.COMPLUTENSE-CIENCIAS INFORMACION,82,Avda  Complutense 3,28040,9,-3.727639192340261,40.445477098338095
9889,1866,1690,AV.COMPLUTENSE-CIENCIAS INFORMACION,132,Avda  Complutense 3,28040,9,-3.727639192340261,40.445477098338095
9890,1866,1690,AV.COMPLUTENSE-CIENCIAS INFORMACION,G,Avda  Complutense 3,28040,9,-3.727639192340261,40.445477098338095
9891,1866,1690,AV.COMPLUTENSE-CIENCIAS INFORMACION,U,Avda  Complutense 3,28040,9,-3.727639192340261,40.445477098338095
9892,34,169,GRAN VIA-SAN BERNARDO,1,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9893,34,169,GRAN VIA-SAN BERNARDO,1,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9894,34,169,GRAN VIA-SAN BERNARDO,2,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9895,34,169,GRAN VIA-SAN BERNARDO,3,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9896,34,169,GRAN VIA-SAN BERNARDO,46,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9897,34,169,GRAN VIA-SAN BERNARDO,74,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9898,34,169,GRAN VIA-SAN BERNARDO,146,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9899,34,169,GRAN VIA-SAN BERNARDO,N16,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9900,34,169,GRAN VIA-SAN BERNARDO,N18,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9901,34,169,GRAN VIA-SAN BERNARDO,N19,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9902,34,169,GRAN VIA-SAN BERNARDO,N20,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9903,34,169,GRAN VIA-SAN BERNARDO,N21,Calle  Gran Vía 47,28013,1,-3.70745560004835,40.4211427174884
9904,1178,3560,PICO ARTILLEROS-L.HOYOS SAINZ,32,Calle del Pico de los Artilleros 84,28030,14,-3.63962862714279,40.4063298943823
9905,1057,950,O´DONNELL-SALIENTE,28,Calle de Saliente 2,28007,3,-3.66606666338315,40.4203926680662
9906,1057,950,O´DONNELL-SALIENTE,71,Calle de Saliente 2,28007,3,-3.66606666338315,40.4203926680662
9907,1064,2461,AV.POBLADOS-AV.CARABANCHEL BAJO,47,Avda de los Poblados SN,28044,11,-3.74712198014735,40.3751996410518
9908,1064,2461,AV.POBLADOS-AV.CARABANCHEL BAJO,121,Avda de los Poblados SN,28044,11,-3.74712198014735,40.3751996410518
9909,1064,2461,AV.POBLADOS-AV.CARABANCHEL BAJO,131,Avda de los Poblados SN,28044,11,-3.74712198014735,40.3751996410518
9910,1069,980,EMILIO MUÑOZ-STA.LEONOR,28,Calle de Emilio Muñoz SN,28037,20,-3.62846728542712,40.4316613975694
9911,584,796,RIOS ROSAS-MODESTO LAFUENTE,12,Calle de Ríos Rosas SN,28003,7,-3.69557937262783,40.441903878446
9912,584,796,RIOS ROSAS-MODESTO LAFUENTE,45,Calle de Ríos Rosas SN,28003,7,-3.69557937262783,40.441903878446
9913,852,683,ALCALA-PLAZA MANUEL BECERRA,21,Calle de Alcalá 191,28006,4,-3.66994105515358,40.4277802554556
9914,852,683,ALCALA-PLAZA MANUEL BECERRA,43,Calle de Alcalá 191,28006,4,-3.66994105515358,40.4277802554556
9915,852,683,ALCALA-PLAZA MANUEL BECERRA,53,Calle de Alcalá 191,28006,4,-3.66994105515358,40.4277802554556
9916,852,683,ALCALA-PLAZA MANUEL BECERRA,146,Calle de Alcalá 191,28006,4,-3.66994105515358,40.4277802554556
9917,852,683,ALCALA-PLAZA MANUEL BECERRA,N5,Calle de Alcalá 191,28006,4,-3.66994105515358,40.4277802554556
9918,852,683,ALCALA-PLAZA MANUEL BECERRA,N7,Calle de Alcalá 191,28006,4,-3.66994105515358,40.4277802554556
9919,861,1228,SAGASTA-MANUEL SILVELA,21,Calle de Sagasta 17,28004,7,-3.69903357431009,40.4286082953894
9920,861,1228,SAGASTA-MANUEL SILVELA,C03,Calle de Sagasta 17,28004,7,-3.69903357431009,40.4286082953894
9921,867,1218,MQUES.URQUIJO-MARTIN DE LOS HEROS,21,Calle del Marqués de Urquijo 34,28008,9,-3.719712547311,40.4297608901216
9922,874,1227,SAGASTA-MANUEL SILVELA,21,Calle de Sagasta 16,28004,1,-3.69899467056006,40.4282661873389
9923,874,1227,SAGASTA-MANUEL SILVELA,37,Calle de Sagasta 16,28004,1,-3.69899467056006,40.4282661873389
9924,874,1227,SAGASTA-MANUEL SILVELA,C03,Calle de Sagasta 16,28004,1,-3.69899467056006,40.4282661873389
9925,874,1227,SAGASTA-MANUEL SILVELA,N23,Calle de Sagasta 16,28004,1,-3.69899467056006,40.4282661873389
9926,894,5128,PZA.DE LEGAZPI-BOLIVAR,8,Calle de Bolívar 2,28045,2,-3.6947124997537,40.3912647464148
9927,894,5128,PZA.DE LEGAZPI-BOLIVAR,45,Calle de Bolívar 2,28045,2,-3.6947124997537,40.3912647464148
9928,899,1191,ALCOCER-LITOS,22,Calle de Alcocer SN,28041,17,-3.7010816894456,40.3498655336853
9929,899,1191,ALCOCER-LITOS,86,Calle de Alcocer SN,28041,17,-3.7010816894456,40.3498655336853
9930,899,1191,ALCOCER-LITOS,130,Calle de Alcocer SN,28041,17,-3.7010816894456,40.3498655336853
9931,899,1191,ALCOCER-LITOS,N14,Calle de Alcocer SN,28041,17,-3.7010816894456,40.3498655336853
9932,5842,4151,PASEO CHOPERA-PZA.GRAL.MAROTO,62,Paseo de la Chopera 41,28045,2,-3.69896153706884,40.3941761415396
9933,3615,3561,EMBAJADORES-GTA.STA.MªDE LA CABEZA,78,Calle de Embajadores 89,28045,2,-3.69876545121184,40.4003665570161
9934,3615,3561,EMBAJADORES-GTA.STA.MªDE LA CABEZA,148,Calle de Embajadores 89,28045,2,-3.69876545121184,40.4003665570161
9935,6004,5623,Pº STA.Mª DE LA CABEZA-PºESPERANZA,55,Paseo de STA.Mª DE LA CABEZA 88,28045,2,-3.70194780530028,40.3983608129519
9936,6004,5623,Pº STA.Mª DE LA CABEZA-PºESPERANZA,60,Paseo de STA.Mª DE LA CABEZA 88,28045,2,-3.70194780530028,40.3983608129519
9937,6004,5623,Pº STA.Mª DE LA CABEZA-PºESPERANZA,N17,Paseo de STA.Mª DE LA CABEZA 88,28045,2,-3.70194780530028,40.3983608129519
9938,2643,3003,EZEQUIEL SOLANA-FCO.VILLAESPESA,109,Calle de Ezequiel Solana 65,28017,15,-3.6435104186186,40.429101307448
9939,2665,3011,JULIAN CAMARILLO-SANTA LEONOR,105,Calle de Julián Camarillo 29,28037,20,-3.62906082075994,40.4346311576191
9940,2532,4632,ESCALONA-AV.PADRE PIQUER,131,Calle de Escalona 15,28024,10,-3.76756950906918,40.3944984819625
9941,2741,1296,AV.DE AMERICA-CIUDAD PEGASO,114,Avda de América 10000,28042,21,-3.59658734839736,40.4503705740224
9942,2741,1296,AV.DE AMERICA-CIUDAD PEGASO,115,Avda de América 10000,28042,21,-3.59658734839736,40.4503705740224
9943,2747,4378,CENTRO DE CARGA AEREA-2,114,Avda  Central 13,28042,21,-3.57815970370461,40.453725285767
9944,2752,3112,JUAN I.LUCA TENA-ALEGRIA DE ORIA,114,Calle de Juan Ignacio Luca de Tena 4,28027,20,-3.635824121900281,40.4473690203574
9945,2752,3112,JUAN I.LUCA TENA-ALEGRIA DE ORIA,146,Calle de Juan Ignacio Luca de Tena 4,28027,20,-3.635824121900281,40.4473690203574
9946,2752,3112,JUAN I.LUCA TENA-ALEGRIA DE ORIA,N4,Calle de Juan Ignacio Luca de Tena 4,28027,20,-3.635824121900281,40.4473690203574
9947,3370,1458,CARAMUEL-DOÑA MENCIA,138,Calle de Caramuel 47,28011,10,-3.7282581360205,40.4094371428798
9948,210,3826,Pº CASTELLANA-MAURICIO RAVEL,67,Paseo de la Castellana 264,28046,5,-3.68721993909491,40.4722104636438
9949,210,3826,Pº CASTELLANA-MAURICIO RAVEL,124,Paseo de la Castellana 264,28046,5,-3.68721993909491,40.4722104636438
9950,210,3826,Pº CASTELLANA-MAURICIO RAVEL,134,Paseo de la Castellana 264,28046,5,-3.68721993909491,40.4722104636438
9951,210,3826,Pº CASTELLANA-MAURICIO RAVEL,135,Paseo de la Castellana 264,28046,5,-3.68721993909491,40.4722104636438
9952,210,3826,Pº CASTELLANA-MAURICIO RAVEL,147,Paseo de la Castellana 264,28046,5,-3.68721993909491,40.4722104636438
9953,210,3826,Pº CASTELLANA-MAURICIO RAVEL,N24,Paseo de la Castellana 264,28046,5,-3.68721993909491,40.4722104636438
9954,3445,2678,AFUERAS A VALVERDE Nº 14,66,Calle de Afueras a Valverde 14,28034,8,-3.68898928852338,40.4980195675257
9955,3445,2678,AFUERAS A VALVERDE Nº 14,137,Calle de Afueras a Valverde 14,28034,8,-3.68898928852338,40.4980195675257
9956,3445,2678,AFUERAS A VALVERDE Nº 14,N24,Calle de Afueras a Valverde 14,28034,8,-3.68898928852338,40.4980195675257
9957,3445,2678,AFUERAS A VALVERDE Nº 14,SE704,Calle de Afueras a Valverde 14,28034,8,-3.68898928852338,40.4980195675257
9958,1655,1537,CAPITAN BLANCO ARGIBAY-PINOS BAJA,49,Calle del Capitán Blanco Argibay 99,28029,6,-3.70378818113234,40.4669532980161
9959,1655,1537,CAPITAN BLANCO ARGIBAY-PINOS BAJA,177,Calle del Capitán Blanco Argibay 99,28029,6,-3.70378818113234,40.4669532980161
9960,1655,1537,CAPITAN BLANCO ARGIBAY-PINOS BAJA,N22,Calle del Capitán Blanco Argibay 99,28029,6,-3.70378818113234,40.4669532980161
9961,166,1074,SAN CIPRIANO-Pº ARTILLEROS,4,Calle de San Cipriano 11,28032,19,-3.60849776251909,40.4044165051064
9962,166,1074,SAN CIPRIANO-Pº ARTILLEROS,106,Calle de San Cipriano 11,28032,19,-3.60849776251909,40.4044165051064
9963,166,1074,SAN CIPRIANO-Pº ARTILLEROS,E3,Calle de San Cipriano 11,28032,19,-3.60849776251909,40.4044165051064
9964,166,1074,SAN CIPRIANO-Pº ARTILLEROS,E5,Calle de San Cipriano 11,28032,19,-3.60849776251909,40.4044165051064
9965,166,1074,SAN CIPRIANO-Pº ARTILLEROS,N7,Calle de San Cipriano 11,28032,19,-3.60849776251909,40.4044165051064
9966,1668,1851,SANTA SUSANA Nº8,107,Calle de Santa Susana 8,28033,16,-3.64621411581386,40.4777303529912
9967,1668,1851,SANTA SUSANA Nº8,N2,Calle de Santa Susana 8,28033,16,-3.64621411581386,40.4777303529912
9968,1674,1838,AV.SAN LUIS-CUEVAS DE ALMANZORA,107,Avda de San Luis SN,28033,16,-3.66319083442543,40.4735848282031
9969,1674,1838,AV.SAN LUIS-CUEVAS DE ALMANZORA,125,Avda de San Luis SN,28033,16,-3.66319083442543,40.4735848282031
9970,1677,206,MATEO INURRIA-AV.RECUERDO,70,Calle de Mateo Inurria 33,28036,5,-3.68116542715476,40.4676696900266
9971,1677,206,MATEO INURRIA-AV.RECUERDO,107,Calle de Mateo Inurria 33,28036,5,-3.68116542715476,40.4676696900266
9972,1677,206,MATEO INURRIA-AV.RECUERDO,129,Calle de Mateo Inurria 33,28036,5,-3.68116542715476,40.4676696900266
9973,1677,206,MATEO INURRIA-AV.RECUERDO,174,Calle de Mateo Inurria 33,28036,5,-3.68116542715476,40.4676696900266
9974,1680,4580,GOLONDRINA-ARROYO POZUELO,160,Calle de la Golondrina 31,28023,9,-3.78504612351211,40.4516605562188
9975,1680,4580,GOLONDRINA-ARROYO POZUELO,161,Calle de la Golondrina 31,28023,9,-3.78504612351211,40.4516605562188
9976,1680,4580,GOLONDRINA-ARROYO POZUELO,163,Calle de la Golondrina 31,28023,9,-3.78504612351211,40.4516605562188
9977,1687,1503,AV.BETANZOS-M.FDEZ.ALMAGRO,42,Avda de Betanzos 37,28029,8,-3.71123369167493,40.4745834244551
9978,1687,1503,AV.BETANZOS-M.FDEZ.ALMAGRO,49,Avda de Betanzos 37,28029,8,-3.71123369167493,40.4745834244551
9979,1687,1503,AV.BETANZOS-M.FDEZ.ALMAGRO,126,Avda de Betanzos 37,28029,8,-3.71123369167493,40.4745834244551
9980,1687,1503,AV.BETANZOS-M.FDEZ.ALMAGRO,128,Avda de Betanzos 37,28029,8,-3.71123369167493,40.4745834244551
9981,1687,1503,AV.BETANZOS-M.FDEZ.ALMAGRO,N22,Avda de Betanzos 37,28029,8,-3.71123369167493,40.4745834244551
9982,1706,2508,DRACENA Nº23,52,Calle de la Drácena 23,28016,5,-3.67045964812633,40.4634348991239
9983,1716,2120,MADRE ANTONIA PARIS-AVDA.BADAJOZ,11,Calle de la Madre Antonia París 2,28027,15,-3.65205776263772,40.4437742476644
9984,1716,2120,MADRE ANTONIA PARIS-AVDA.BADAJOZ,N3,Calle de la Madre Antonia París 2,28027,15,-3.65205776263772,40.4437742476644
9985,1402,2357,RONDA DE TOLEDO-RIBERA CURTIDORES,41,Ronda de Toledo 3,28005,1,-3.70764036951033,40.406123512577
9986,1402,2357,RONDA DE TOLEDO-RIBERA CURTIDORES,60,Ronda de Toledo 3,28005,1,-3.70764036951033,40.406123512577
9987,1402,2357,RONDA DE TOLEDO-RIBERA CURTIDORES,148,Ronda de Toledo 3,28005,1,-3.70764036951033,40.406123512577
9988,1402,2357,RONDA DE TOLEDO-RIBERA CURTIDORES,C03,Ronda de Toledo 3,28005,1,-3.70764036951033,40.406123512577
9989,1402,2357,RONDA DE TOLEDO-RIBERA CURTIDORES,C1,Ronda de Toledo 3,28005,1,-3.70764036951033,40.406123512577
9990,1402,2357,RONDA DE TOLEDO-RIBERA CURTIDORES,NC1,Ronda de Toledo 3,28005,1,-3.70764036951033,40.406123512577
9991,1411,863,RIBERA MANZANARES-STA.OLALLA,41,Calle de la Ribera del Manzanares SN,28008,9,-3.72943970923489,40.4265558720247
9992,1411,863,RIBERA MANZANARES-STA.OLALLA,75,Calle de la Ribera del Manzanares SN,28008,9,-3.72943970923489,40.4265558720247
9993,1425,2362,RONDA DE SEGOVIA-GIL IMON,C2,Ronda de Segovia 32,28005,2,-3.71549824293011,40.4081743384382
9994,5066,5402,FCO.PI Y MARGALL-ALCALDE MORENO TORRES,172,Avda de Francisco Pi y Margall 44,28050,16,-3.65464715155824,40.4883856151462
9995,5066,5402,FCO.PI Y MARGALL-ALCALDE MORENO TORRES,174,Avda de Francisco Pi y Margall 44,28050,16,-3.65464715155824,40.4883856151462
9996,5066,5402,FCO.PI Y MARGALL-ALCALDE MORENO TORRES,172SF,Avda de Francisco Pi y Margall 44,28050,16,-3.65464715155824,40.4883856151462
9997,5066,5402,FCO.PI Y MARGALL-ALCALDE MORENO TORRES,BR1,Avda de Francisco Pi y Margall 44,28050,16,-3.65464715155824,40.4883856151462
9998,5066,5402,FCO.PI Y MARGALL-ALCALDE MORENO TORRES,N1,Avda de Francisco Pi y Margall 44,28050,16,-3.65464715155824,40.4883856151462
9999,5843,4122,ARGANDA-PASEO YESERIAS,62,Calle de Arganda 37,28005,2,-3.70423965601374,40.3975676148208
10000,5844,4119,GARGANTILLA-PASEO ESPERANZA,62,Calle de Gargantilla 5,28005,2,-3.70348468147904,40.399049690476105
10001,2771,3141,AV.POBLADOS-GUETARIA,116,Avda de los Poblados 128,28041,12,-3.71585670210281,40.3738385345524
10002,2771,3141,AV.POBLADOS-GUETARIA,121,Avda de los Poblados 128,28041,12,-3.71585670210281,40.3738385345524
10003,2771,3141,AV.POBLADOS-GUETARIA,131,Avda de los Poblados 128,28041,12,-3.71585670210281,40.3738385345524
10004,2778,3140,AV.POBLADOS-AV.PRINCESA JUANA AUSTRIA,116,Avda de los Poblados 157,28026,12,-3.71889111492494,40.3740134360449
10005,2778,3140,AV.POBLADOS-AV.PRINCESA JUANA AUSTRIA,121,Avda de los Poblados 157,28026,12,-3.71889111492494,40.3740134360449
10006,2778,3140,AV.POBLADOS-AV.PRINCESA JUANA AUSTRIA,131,Avda de los Poblados 157,28026,12,-3.71889111492494,40.3740134360449
10007,2777,3142,AV.POBLADOS-GUETARIA,116,Avda de los Poblados 128,28026,12,-3.71587797178505,40.3740050714838
10008,2777,3142,AV.POBLADOS-GUETARIA,121,Avda de los Poblados 128,28026,12,-3.71587797178505,40.3740050714838
10009,2777,3142,AV.POBLADOS-GUETARIA,131,Avda de los Poblados 128,28026,12,-3.71587797178505,40.3740050714838
10010,566,1955,AV.RAFAELA YBARRA-AV.POBLADOS,6,Avda de Rafaela Ybarra 91,28026,12,-3.71242829311462,40.3739317459817
10011,566,1955,AV.RAFAELA YBARRA-AV.POBLADOS,60,Avda de Rafaela Ybarra 91,28026,12,-3.71242829311462,40.3739317459817
10012,566,1955,AV.RAFAELA YBARRA-AV.POBLADOS,78,Avda de Rafaela Ybarra 91,28026,12,-3.71242829311462,40.3739317459817
10013,566,1955,AV.RAFAELA YBARRA-AV.POBLADOS,81,Avda de Rafaela Ybarra 91,28026,12,-3.71242829311462,40.3739317459817
